district,bedrooms,bathrooms,price_vnd,area_m2,posting_year,posting_month,posting_quarter,month_sin,month_cos,days_since_posted,half_year,price_per_m2
Thạch Thất,0,0,1.7,81.0,2023,2,1,0.8660254037844386,0.5000000000000001,1055,0,20987654.320987653
Long Biên,0,0,23.5,144.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,895,1,163194444.44444445
Hà Đông,0,0,4.3,40.0,2024,9,3,-1.0,-1.8369701987210297e-16,462,1,107500000.0
Thạch Thất,0,0,1.8,81.0,2024,3,1,1.0,6.123233995736766e-17,644,0,22222222.222222224
Hà Đông,0,0,13.3,50.0,2023,1,1,0.49999999999999994,0.8660254037844387,1095,0,266000000.0
Thạch Thất,0,0,1.6,80.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,875,1,20000000.0
Thạch Thất,0,0,1.4,80.0,2023,2,1,0.8660254037844386,0.5000000000000001,1040,0,17500000.0
Đan Phượng,0,0,4.6,38.0,2023,12,4,-2.4492935982947064e-16,1.0,739,1,121052631.57894737
Hoàng Mai,0,0,13.7,65.0,2025,10,4,-0.8660254037844386,0.5000000000000001,88,1,210769230.76923078
Quốc Oai,0,0,1.9,80.0,2023,5,2,0.49999999999999994,-0.8660254037844387,953,0,23750000.0
Hai Bà Trưng,0,0,26.0,200.0,2024,6,2,1.2246467991473532e-16,-1.0,571,0,130000000.0
Hai Bà Trưng,0,0,28.6,65.0,2025,10,4,-0.8660254037844386,0.5000000000000001,63,1,440000000.0
Móng Cái,0,0,5.7,90.0,2023,2,1,0.8660254037844386,0.5000000000000001,1042,0,63333333.333333336
Hoàng Mai,0,0,27.6,60.0,2024,5,2,0.49999999999999994,-0.8660254037844387,591,0,460000000.0
Hai Bà Trưng,0,0,7.1,45.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,124,1,157777777.7777778
Đống Đa,0,0,7.2,42.0,2024,11,4,-0.5000000000000004,0.8660254037844384,422,1,171428571.42857143
Nam Từ Liêm,0,0,6.7,120.0,2024,5,2,0.49999999999999994,-0.8660254037844387,579,0,55833333.333333336
Gia Lâm,0,0,3.6,68.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,159,1,52941176.47058824
Ba Đình,0,0,52.7,112.0,2025,9,3,-1.0,-1.8369701987210297e-16,102,1,470535714.28571427
Nam Từ Liêm,0,0,14.6,94.0,2023,10,4,-0.8660254037844386,0.5000000000000001,819,1,155319148.93617022
Hoàng Mai,0,0,11.2,72.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,155555555.55555555
Long Biên,0,0,96.0,300.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,546,1,320000000.0
Thanh Xuân,0,0,9.2,100.0,2024,12,4,-2.4492935982947064e-16,1.0,368,1,92000000.0
Móng Cái,0,0,7.1,90.0,2025,10,4,-0.8660254037844386,0.5000000000000001,63,1,78888888.8888889
Nam Từ Liêm,0,0,16.8,184.0,2023,11,4,-0.5000000000000004,0.8660254037844384,768,1,91304347.82608695
Thanh Xuân,0,0,9.9,37.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,507,1,267567567.56756756
Long Biên,0,0,64.5,228.0,2024,5,2,0.49999999999999994,-0.8660254037844387,584,0,282894736.84210527
Nam Từ Liêm,0,0,8.0,135.0,2024,12,4,-2.4492935982947064e-16,1.0,371,1,59259259.25925926
Đông Anh,0,0,2.9,50.0,2024,1,1,0.49999999999999994,0.8660254037844387,715,0,58000000.0
Nam Từ Liêm,0,0,6.6,35.0,2025,4,2,0.8660254037844387,-0.4999999999999998,266,0,188571428.57142857
Nam Từ Liêm,0,0,4.2,54.0,2024,12,4,-2.4492935982947064e-16,1.0,375,1,77777777.77777778
Thanh Xuân,0,0,11.2,48.0,2023,10,4,-0.8660254037844386,0.5000000000000001,813,1,233333333.33333334
Bắc Từ Liêm,0,0,5.6,30.0,2024,10,4,-0.8660254037844386,0.5000000000000001,451,1,186666666.66666666
Móng Cái,0,0,6.7,90.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,535,1,74444444.44444445
Long Biên,0,0,4.4,33.0,2024,9,3,-1.0,-1.8369701987210297e-16,469,1,133333333.33333333
Đống Đa,0,0,1.9,30.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,527,1,63333333.333333336
Nam Từ Liêm,0,0,6.4,88.0,2024,10,4,-0.8660254037844386,0.5000000000000001,455,1,72727272.72727273
Hai Bà Trưng,0,0,9.1,35.0,2025,3,1,1.0,6.123233995736766e-17,303,0,260000000.0
Hà Đông,0,0,4.5,121.0,2023,6,2,1.2246467991473532e-16,-1.0,938,0,37190082.6446281
Long Biên,0,0,5.2,46.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,908,1,113043478.26086956
Long Biên,0,0,7.1,48.0,2025,11,4,-0.5000000000000004,0.8660254037844384,33,1,147916666.66666666
Nam Từ Liêm,0,0,9.9,54.0,2025,11,4,-0.5000000000000004,0.8660254037844384,48,1,183333333.33333334
Bắc Từ Liêm,0,0,10.8,50.0,2023,4,2,0.8660254037844387,-0.4999999999999998,997,0,216000000.0
Tây Hồ,0,0,36.3,150.0,2024,5,2,0.49999999999999994,-0.8660254037844387,581,0,242000000.0
Hà Đông,0,0,12.7,50.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,857,1,254000000.0
Gia Lâm,0,0,2.4,47.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,533,1,51063829.787234046
Nam Từ Liêm,0,0,6.6,73.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,164,1,90410958.90410958
Tây Hồ,0,0,15.5,50.0,2025,11,4,-0.5000000000000004,0.8660254037844384,53,1,310000000.0
Hà Đông,0,0,5.7,36.0,2024,11,4,-0.5000000000000004,0.8660254037844384,423,1,158333333.33333334
Nam Từ Liêm,0,0,6.0,78.0,2025,10,4,-0.8660254037844386,0.5000000000000001,87,1,76923076.92307693
Móng Cái,0,0,6.9,90.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,123,1,76666666.66666667
Long Biên,0,0,6.1,90.0,2024,9,3,-1.0,-1.8369701987210297e-16,462,1,67777777.77777778
Gia Lâm,0,0,17.9,132.0,2023,12,4,-2.4492935982947064e-16,1.0,742,1,135606060.6060606
Hà Đông,0,0,22.9,99.0,2023,11,4,-0.5000000000000004,0.8660254037844384,765,1,231313131.3131313
Ba Đình,0,0,6.2,40.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,179,1,155000000.0
Ba Đình,0,0,12.0,76.0,2023,12,4,-2.4492935982947064e-16,1.0,742,1,157894736.84210527
Hà Đông,0,0,35.2,110.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,548,1,320000000.0
Nam Từ Liêm,0,0,6.6,100.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,176,1,66000000.0
Hà Đông,0,0,5.1,90.0,2023,6,2,1.2246467991473532e-16,-1.0,920,0,56666666.666666664
Nam Từ Liêm,0,0,62.5,430.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,136,1,145348837.20930234
Cầu Giấy,0,0,18.9,60.0,2024,4,2,0.8660254037844387,-0.4999999999999998,636,0,315000000.0
Hoàng Mai,0,0,2.9,63.0,2023,9,3,-1.0,-1.8369701987210297e-16,828,1,46031746.03174603
Gia Lâm,0,0,17.1,132.0,2024,3,1,1.0,6.123233995736766e-17,670,0,129545454.54545456
Móng Cái,0,0,6.2,90.0,2023,12,4,-2.4492935982947064e-16,1.0,736,1,68888888.8888889
Gia Lâm,0,0,2.9,63.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,867,1,46031746.03174603
Hà Đông,0,0,9.5,69.0,2024,11,4,-0.5000000000000004,0.8660254037844384,420,1,137681159.42028984
Cầu Giấy,0,0,4.1,50.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,542,1,81999999.99999999
Đống Đa,0,0,45.5,110.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,128,1,413636363.6363636
Tây Hồ,0,0,11.6,58.0,2023,3,1,1.0,6.123233995736766e-17,1036,0,200000000.0
Hà Đông,0,0,37.5,230.0,2024,12,4,-2.4492935982947064e-16,1.0,392,1,163043478.26086956
Gia Lâm,0,0,15.1,56.0,2025,5,2,0.49999999999999994,-0.8660254037844387,239,0,269642857.14285713
Tây Hồ,0,0,17.2,55.0,2025,5,2,0.49999999999999994,-0.8660254037844387,243,0,312727272.72727275
Bắc Từ Liêm,0,0,28.4,145.0,2025,3,1,1.0,6.123233995736766e-17,283,0,195862068.96551725
Hà Đông,0,0,6.4,98.0,2025,10,4,-0.8660254037844386,0.5000000000000001,72,1,65306122.448979594
Hoàng Mai,0,0,16.3,50.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,515,1,326000000.0
Hoàng Mai,0,0,4.5,70.0,2023,1,1,0.49999999999999994,0.8660254037844387,1072,0,64285714.28571428
Tây Hồ,0,0,14.7,66.0,2023,1,1,0.49999999999999994,0.8660254037844387,1084,0,222727272.72727272
Long Biên,0,0,18.8,60.0,2023,10,4,-0.8660254037844386,0.5000000000000001,808,1,313333333.3333333
Long Biên,0,0,19.2,60.0,2023,5,2,0.49999999999999994,-0.8660254037844387,949,0,320000000.0
Nam Từ Liêm,0,0,6.4,45.0,2023,11,4,-0.5000000000000004,0.8660254037844384,791,1,142222222.2222222
Tây Hồ,0,0,18.0,98.0,2023,2,1,0.8660254037844386,0.5000000000000001,1044,0,183673469.3877551
Hà Đông,0,0,37.9,190.0,2025,10,4,-0.8660254037844386,0.5000000000000001,87,1,199473684.21052632
Đống Đa,0,0,27.6,55.0,2023,1,1,0.49999999999999994,0.8660254037844387,1082,0,501818181.8181818
Hoàng Mai,0,0,7.4,106.0,2025,4,2,0.8660254037844387,-0.4999999999999998,273,0,69811320.75471698
Hà Đông,0,0,6.0,135.0,2025,10,4,-0.8660254037844386,0.5000000000000001,85,1,44444444.44444445
Hai Bà Trưng,0,0,44.7,120.0,2025,9,3,-1.0,-1.8369701987210297e-16,102,1,372500000.0
Nam Từ Liêm,0,0,9.1,105.0,2024,12,4,-2.4492935982947064e-16,1.0,385,1,86666666.66666667
Ba Đình,0,0,9.9,46.0,2024,12,4,-2.4492935982947064e-16,1.0,371,1,215217391.3043478
Đống Đa,0,0,50.9,75.0,2025,12,4,-2.4492935982947064e-16,1.0,26,1,678666666.6666666
Long Biên,0,0,14.2,61.0,2025,9,3,-1.0,-1.8369701987210297e-16,116,1,232786885.24590164
Hai Bà Trưng,0,0,50.4,140.0,2025,9,3,-1.0,-1.8369701987210297e-16,100,1,360000000.0
Gia Lâm,0,0,2.6,47.0,2024,12,4,-2.4492935982947064e-16,1.0,381,1,55319148.93617021
Hai Bà Trưng,0,0,7.0,83.0,2024,1,1,0.49999999999999994,0.8660254037844387,723,0,84337349.39759035
Bắc Từ Liêm,0,0,13.1,65.0,2025,9,3,-1.0,-1.8369701987210297e-16,101,1,201538461.53846154
Chương Mỹ,0,0,2.8,110.0,2023,11,4,-0.5000000000000004,0.8660254037844384,766,1,25454545.454545453
Chương Mỹ,0,0,2.9,110.0,2024,9,3,-1.0,-1.8369701987210297e-16,458,1,26363636.363636363
Thanh Xuân,0,0,48.8,100.0,2023,5,2,0.49999999999999994,-0.8660254037844387,950,0,488000000.0
Nam Từ Liêm,0,0,12.8,40.0,2025,10,4,-0.8660254037844386,0.5000000000000001,77,1,320000000.0
Đống Đa,0,0,54.8,75.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,903,1,730666666.6666666
Hai Bà Trưng,0,0,8.2,95.0,2024,9,3,-1.0,-1.8369701987210297e-16,462,1,86315789.4736842
Hai Bà Trưng,0,0,7.0,82.0,2024,11,4,-0.5000000000000004,0.8660254037844384,411,1,85365853.65853658
Hai Bà Trưng,0,0,27.9,60.0,2023,10,4,-0.8660254037844386,0.5000000000000001,815,1,465000000.0
Gia Lâm,0,0,2.4,47.0,2025,4,2,0.8660254037844387,-0.4999999999999998,246,0,51063829.787234046
Hà Đông,0,0,9.2,118.0,2025,12,4,-2.4492935982947064e-16,1.0,26,1,77966101.69491525
Nam Từ Liêm,0,0,11.2,114.0,2025,6,2,1.2246467991473532e-16,-1.0,185,0,98245614.03508772
Nam Từ Liêm,0,0,8.6,186.0,2024,6,2,1.2246467991473532e-16,-1.0,561,0,46236559.13978495
Cầu Giấy,0,0,9.1,32.0,2025,9,3,-1.0,-1.8369701987210297e-16,92,1,284375000.0
Chương Mỹ,0,0,5.6,114.0,2024,4,2,0.8660254037844387,-0.4999999999999998,620,0,49122807.01754386
Hoài Đức,0,0,20.3,80.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,493,1,253750000.0
Hà Đông,0,0,52.4,179.0,2024,6,2,1.2246467991473532e-16,-1.0,576,0,292737430.1675978
Long Biên,0,0,7.3,97.0,2025,5,2,0.49999999999999994,-0.8660254037844387,226,0,75257731.95876288
Hà Đông,0,0,3.9,33.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,491,1,118181818.18181819
Hà Đông,0,0,3.7,33.0,2023,10,4,-0.8660254037844386,0.5000000000000001,793,1,112121212.12121212
Hà Đông,0,0,3.7,75.0,2024,10,4,-0.8660254037844386,0.5000000000000001,440,1,49333333.333333336
Cầu Giấy,0,0,7.6,35.0,2023,10,4,-0.8660254037844386,0.5000000000000001,817,1,217142857.14285713
Nam Từ Liêm,0,0,8.2,156.0,2024,12,4,-2.4492935982947064e-16,1.0,365,1,52564102.56410256
Tây Hồ,0,0,80.4,100.0,2025,4,2,0.8660254037844387,-0.4999999999999998,253,0,804000000.0
Bắc Từ Liêm,0,0,6.1,99.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,515,1,61616161.616161615
Hoài Đức,0,0,4.2,48.0,2025,9,3,-1.0,-1.8369701987210297e-16,101,1,87500000.0
Hà Đông,0,0,15.8,63.0,2025,10,4,-0.8660254037844386,0.5000000000000001,64,1,250793650.7936508
Hoài Đức,0,0,4.8,31.0,2025,6,2,1.2246467991473532e-16,-1.0,188,0,154838709.67741936
Gia Lâm,0,0,2.8,42.0,2024,11,4,-0.5000000000000004,0.8660254037844384,398,1,66666666.666666664
Bắc Từ Liêm,0,0,6.6,45.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,146666666.66666666
Hoàng Mai,0,0,12.9,50.0,2023,11,4,-0.5000000000000004,0.8660254037844384,780,1,258000000.0
Tây Hồ,0,0,17.8,202.0,2024,5,2,0.49999999999999994,-0.8660254037844387,582,0,88118811.88118812
Long Biên,0,0,25.2,84.0,2023,4,2,0.8660254037844387,-0.4999999999999998,1001,0,300000000.0
Hai Bà Trưng,0,0,6.8,39.0,2024,10,4,-0.8660254037844386,0.5000000000000001,436,1,174358974.35897437
Nam Từ Liêm,0,0,6.4,81.0,2024,12,4,-2.4492935982947064e-16,1.0,383,1,79012345.67901234
Bắc Từ Liêm,0,0,6.0,34.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,522,1,176470588.2352941
Đông Anh,0,0,3.9,77.0,2023,3,1,1.0,6.123233995736766e-17,1036,0,50649350.64935065
Long Biên,0,0,7.6,34.0,2025,3,1,1.0,6.123233995736766e-17,302,0,223529411.7647059
Gia Lâm,0,0,3.7,51.0,2024,4,2,0.8660254037844387,-0.4999999999999998,611,0,72549019.60784313
Cầu Giấy,0,0,5.1,95.0,2023,10,4,-0.8660254037844386,0.5000000000000001,819,1,53684210.526315786
Nam Từ Liêm,0,0,4.5,30.0,2023,9,3,-1.0,-1.8369701987210297e-16,824,1,150000000.0
Long Biên,0,0,4.1,40.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,882,1,102499999.99999999
Thanh Xuân,0,0,7.9,32.0,2024,2,1,0.8660254037844386,0.5000000000000001,673,0,246875000.0
Long Biên,0,0,7.2,44.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,147,1,163636363.63636363
Tây Hồ,0,0,1.6,35.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,166,1,45714285.71428572
Hà Đông,0,0,3.6,62.0,2025,3,1,1.0,6.123233995736766e-17,295,0,58064516.12903226
Đống Đa,0,0,68.2,113.0,2023,10,4,-0.8660254037844386,0.5000000000000001,807,1,603539823.0088495
Hai Bà Trưng,0,0,16.8,160.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,875,1,105000000.0
Cầu Giấy,0,0,77.7,100.0,2025,11,4,-0.5000000000000004,0.8660254037844384,36,1,777000000.0
Gia Lâm,0,0,22.8,89.0,2024,11,4,-0.5000000000000004,0.8660254037844384,412,1,256179775.28089887
Gia Lâm,0,0,22.9,89.0,2025,12,4,-2.4492935982947064e-16,1.0,29,1,257303370.78651685
Hà Đông,0,0,12.0,48.0,2023,12,4,-2.4492935982947064e-16,1.0,733,1,250000000.0
Cầu Giấy,0,0,6.7,101.0,2025,2,1,0.8660254037844386,0.5000000000000001,327,0,66336633.66336634
Gia Lâm,0,0,5.2,46.0,2023,9,3,-1.0,-1.8369701987210297e-16,823,1,113043478.26086956
Tây Hồ,0,0,9.8,56.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,506,1,175000000.0
Ba Đình,0,0,37.5,151.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,876,1,248344370.86092716
Thanh Xuân,0,0,91.1,165.0,2023,11,4,-0.5000000000000004,0.8660254037844384,789,1,552121212.1212121
Mê Linh,0,0,12.2,133.0,2023,3,1,1.0,6.123233995736766e-17,1031,0,91729323.30827068
Đống Đa,0,0,73.4,225.0,2025,2,1,0.8660254037844386,0.5000000000000001,324,0,326222222.2222222
Hà Đông,0,0,93.3,213.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,527,1,438028169.0140845
Hoàng Mai,0,0,2.7,21.0,2023,5,2,0.49999999999999994,-0.8660254037844387,956,0,128571428.57142857
Thanh Trì,0,0,23.1,100.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,872,1,231000000.0
Đống Đa,0,0,2.7,15.0,2023,5,2,0.49999999999999994,-0.8660254037844387,947,0,180000000.0
Thạch Thất,0,0,10.9,286.0,2024,11,4,-0.5000000000000004,0.8660254037844384,416,1,38111888.11188811
Thạch Thất,0,0,4.1,275.0,2023,5,2,0.49999999999999994,-0.8660254037844387,956,0,14909090.909090908
Bắc Từ Liêm,0,0,4.4,48.0,2025,4,2,0.8660254037844387,-0.4999999999999998,250,0,91666666.66666667
Hoàng Mai,0,0,2.7,55.0,2023,2,1,0.8660254037844386,0.5000000000000001,1060,0,49090909.09090909
Nam Từ Liêm,0,0,4.3,54.0,2023,10,4,-0.8660254037844386,0.5000000000000001,800,1,79629629.62962963
Đống Đa,0,0,20.3,50.0,2025,9,3,-1.0,-1.8369701987210297e-16,104,1,406000000.0
Bắc Từ Liêm,0,0,4.4,48.0,2025,3,1,1.0,6.123233995736766e-17,298,0,91666666.66666667
Hoàng Mai,0,0,2.5,55.0,2023,4,2,0.8660254037844387,-0.4999999999999998,981,0,45454545.45454545
Nam Từ Liêm,0,0,4.8,54.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,173,1,88888888.8888889
Đống Đa,0,0,19.8,50.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,526,1,396000000.0
Thanh Xuân,0,0,10.7,128.0,2025,1,1,0.49999999999999994,0.8660254037844387,364,0,83593750.0
Đống Đa,0,0,9.3,70.0,2025,12,4,-2.4492935982947064e-16,1.0,20,1,132857142.85714285
Nam Từ Liêm,0,0,7.2,97.0,2023,10,4,-0.8660254037844386,0.5000000000000001,815,1,74226804.12371135
Đống Đa,0,0,5.5,63.0,2024,6,2,1.2246467991473532e-16,-1.0,561,0,87301587.3015873
Thạch Thất,0,0,2.1,60.0,2023,3,1,1.0,6.123233995736766e-17,1026,0,35000000.0
Đống Đa,0,0,8.9,50.0,2023,6,2,1.2246467991473532e-16,-1.0,927,0,178000000.0
Hà Đông,0,0,10.5,42.0,2024,12,4,-2.4492935982947064e-16,1.0,388,1,250000000.0
Hoàng Mai,0,0,7.4,43.0,2024,9,3,-1.0,-1.8369701987210297e-16,466,1,172093023.25581396
Hoài Đức,0,0,3.3,62.0,2023,2,1,0.8660254037844386,0.5000000000000001,1037,0,53225806.451612905
Đống Đa,0,0,12.9,43.0,2024,6,2,1.2246467991473532e-16,-1.0,550,0,300000000.0
Cầu Giấy,0,0,35.0,123.0,2024,11,4,-0.5000000000000004,0.8660254037844384,406,1,284552845.52845526
Hà Đông,0,0,14.7,50.0,2025,5,2,0.49999999999999994,-0.8660254037844387,220,0,294000000.0
Hoài Đức,0,0,12.7,43.0,2025,5,2,0.49999999999999994,-0.8660254037844387,216,0,295348837.2093023
Nam Từ Liêm,0,0,4.2,67.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,136,1,62686567.1641791
Cầu Giấy,0,0,9.1,19.0,2025,9,3,-1.0,-1.8369701987210297e-16,106,1,478947368.42105263
Long Biên,0,0,6.1,55.0,2023,10,4,-0.8660254037844386,0.5000000000000001,808,1,110909090.9090909
Gia Lâm,0,0,26.8,216.0,2023,11,4,-0.5000000000000004,0.8660254037844384,775,1,124074074.07407407
Long Biên,0,0,57.4,218.0,2023,3,1,1.0,6.123233995736766e-17,1006,0,263302752.29357797
Đống Đa,0,0,4.1,25.0,2024,4,2,0.8660254037844387,-0.4999999999999998,611,0,163999999.99999997
Thạch Thất,0,0,2.3,87.0,2023,10,4,-0.8660254037844386,0.5000000000000001,817,1,26436781.609195404
Bắc Từ Liêm,0,0,4.1,52.0,2023,10,4,-0.8660254037844386,0.5000000000000001,815,1,78846153.84615384
Tây Hồ,0,0,38.0,110.0,2025,9,3,-1.0,-1.8369701987210297e-16,94,1,345454545.45454544
Gia Lâm,0,0,2.7,43.0,2024,9,3,-1.0,-1.8369701987210297e-16,466,1,62790697.674418606
Thạch Thất,0,0,1.114,90.0,2024,11,4,-0.5000000000000004,0.8660254037844384,413,1,12377777.777777778
Quốc Oai,0,0,2.7,95.0,2024,3,1,1.0,6.123233995736766e-17,643,0,28421052.63157895
Thanh Xuân,0,0,23.9,270.0,2023,6,2,1.2246467991473532e-16,-1.0,919,0,88518518.51851852
Hà Đông,0,0,3.1,55.0,2024,5,2,0.49999999999999994,-0.8660254037844387,609,0,56363636.36363637
Nam Từ Liêm,0,0,1.7,30.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,520,1,56666666.666666664
Thanh Xuân,0,0,4.9,28.0,2024,6,2,1.2246467991473532e-16,-1.0,564,0,175000000.0
Thạch Thất,0,0,2.1,78.0,2023,10,4,-0.8660254037844386,0.5000000000000001,806,1,26923076.923076924
Thạch Thất,0,0,2.0,62.0,2023,4,2,0.8660254037844387,-0.4999999999999998,991,0,32258064.51612903
Hà Đông,0,0,9.3,118.0,2025,5,2,0.49999999999999994,-0.8660254037844387,240,0,78813559.3220339
Hoài Đức,0,0,9.4,150.0,2025,3,1,1.0,6.123233995736766e-17,285,0,62666666.666666664
Nam Từ Liêm,0,0,3.0,43.0,2024,12,4,-2.4492935982947064e-16,1.0,366,1,69767441.86046511
Hoàng Mai,0,0,0.26,73.0,2024,3,1,1.0,6.123233995736766e-17,666,0,3561643.835616438
Đống Đa,0,0,10.4,50.0,2024,12,4,-2.4492935982947064e-16,1.0,395,1,208000000.0
Hà Đông,0,0,9.9,42.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,524,1,235714285.7142857
Hoàng Mai,0,0,7.6,43.0,2025,9,3,-1.0,-1.8369701987210297e-16,119,1,176744186.04651162
Hoài Đức,0,0,3.5,62.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,908,1,56451612.90322581
Đống Đa,0,0,13.0,43.0,2024,11,4,-0.5000000000000004,0.8660254037844384,402,1,302325581.39534885
Cầu Giấy,0,0,29.4,123.0,2023,2,1,0.8660254037844386,0.5000000000000001,1064,0,239024390.24390244
Hà Đông,0,0,15.4,50.0,2025,9,3,-1.0,-1.8369701987210297e-16,106,1,308000000.0
Hoài Đức,0,0,11.5,43.0,2023,10,4,-0.8660254037844386,0.5000000000000001,819,1,267441860.4651163
Nam Từ Liêm,0,0,4.4,67.0,2025,3,1,1.0,6.123233995736766e-17,300,0,65671641.79104478
Cầu Giấy,0,0,8.0,19.0,2023,9,3,-1.0,-1.8369701987210297e-16,842,1,421052631.57894737
Long Biên,0,0,6.2,55.0,2023,10,4,-0.8660254037844386,0.5000000000000001,813,1,112727272.72727273
Gia Lâm,0,0,27.4,216.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,497,1,126851851.85185185
Long Biên,0,0,59.4,218.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,871,1,272477064.2201835
Đống Đa,0,0,3.8,25.0,2023,12,4,-2.4492935982947064e-16,1.0,744,1,152000000.0
Thạch Thất,0,0,2.2,87.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,884,1,25287356.32183908
Nam Từ Liêm,0,0,4.0,63.0,2023,9,3,-1.0,-1.8369701987210297e-16,839,1,63492063.49206349
Ba Đình,0,0,35.2,55.0,2025,6,2,1.2246467991473532e-16,-1.0,210,0,640000000.0
Hoàng Mai,0,0,0.2,218.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,876,1,917431.1926605505
Đống Đa,0,0,3.5,65.0,2023,2,1,0.8660254037844386,0.5000000000000001,1044,0,53846153.84615385
Thanh Xuân,0,0,20.0,52.0,2024,11,4,-0.5000000000000004,0.8660254037844384,403,1,384615384.61538464
Thanh Xuân,0,0,16.1,43.0,2025,11,4,-0.5000000000000004,0.8660254037844384,33,1,374418604.65116286
Cầu Giấy,0,0,26.4,76.0,2023,12,4,-2.4492935982947064e-16,1.0,737,1,347368421.05263156
Nam Từ Liêm,0,0,3.0,43.0,2023,6,2,1.2246467991473532e-16,-1.0,927,0,69767441.86046511
Thanh Xuân,0,0,4.5,43.0,2024,10,4,-0.8660254037844386,0.5000000000000001,451,1,104651162.79069768
Gia Lâm,0,0,6.2,82.0,2025,10,4,-0.8660254037844386,0.5000000000000001,90,1,75609756.09756097
Thạch Thất,0,0,7.2,125.0,2025,5,2,0.49999999999999994,-0.8660254037844387,216,0,57600000.0
Long Biên,0,0,10.9,72.0,2024,11,4,-0.5000000000000004,0.8660254037844384,408,1,151388888.8888889
Đông Anh,0,0,6.9,62.0,2023,12,4,-2.4492935982947064e-16,1.0,749,1,111290322.58064516
Đống Đa,0,0,13.6,62.0,2024,9,3,-1.0,-1.8369701987210297e-16,477,1,219354838.70967743
Long Biên,0,0,17.8,80.0,2023,5,2,0.49999999999999994,-0.8660254037844387,959,0,222500000.0
Đống Đa,0,0,30.9,100.0,2025,3,1,1.0,6.123233995736766e-17,289,0,309000000.0
Cầu Giấy,0,0,9.9,60.0,2025,11,4,-0.5000000000000004,0.8660254037844384,42,1,165000000.0
Long Biên,0,0,4.8,34.0,2023,11,4,-0.5000000000000004,0.8660254037844384,791,1,141176470.5882353
Long Biên,0,0,9.9,57.0,2023,2,1,0.8660254037844386,0.5000000000000001,1064,0,173684210.52631578
Đống Đa,0,0,29.8,100.0,2024,9,3,-1.0,-1.8369701987210297e-16,473,1,298000000.0
Cầu Giấy,0,0,8.8,60.0,2025,2,1,0.8660254037844386,0.5000000000000001,319,0,146666666.66666666
Long Biên,0,0,5.6,34.0,2025,6,2,1.2246467991473532e-16,-1.0,208,0,164705882.3529412
Long Biên,0,0,10.8,57.0,2023,9,3,-1.0,-1.8369701987210297e-16,849,1,189473684.21052632
Đống Đa,0,0,4.8,22.0,2023,11,4,-0.5000000000000004,0.8660254037844384,790,1,218181818.1818182
Long Biên,0,0,5.9,32.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,506,1,184375000.0
